p30_id,source_issue_id,phase,priority,severity,category,gate,path,title,disposition,owner,blocker,next_pass_target,evidence
P30-ABSORB-0356,AIDENS-HA-20260508-0356,P30-07,P2,Medium,DYNAMIC-JSON,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-cli/src/lib.rs,Ad hoc serde_json::json! payload appears,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0357,AIDENS-HA-20260508-0357,P30-07,P2,Medium,DYNAMIC-JSON,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-cli/src/lib.rs,Ad hoc serde_json::json! payload appears,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0358,AIDENS-HA-20260508-0358,P30-07,P2,Medium,DYNAMIC-JSON,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-cli/src/lib.rs,Ad hoc serde_json::json! payload appears,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0359,AIDENS-HA-20260508-0359,P30-07,P2,Medium,DYNAMIC-JSON,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-cli/src/lib.rs,Ad hoc serde_json::json! payload appears,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0360,AIDENS-HA-20260508-0360,P30-07,P2,Medium,DYNAMIC-JSON,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-cli/src/lib.rs,Ad hoc serde_json::json! payload appears,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0361,AIDENS-HA-20260508-0361,P30-07,P2,Medium,DYNAMIC-JSON,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-cli/src/lib.rs,Ad hoc serde_json::json! payload appears,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0362,AIDENS-HA-20260508-0362,P30-07,P2,Medium,DYNAMIC-JSON,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-cli/src/lib.rs,Ad hoc serde_json::json! payload appears,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0363,AIDENS-HA-20260508-0363,P30-07,P2,Medium,DYNAMIC-JSON,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-cli/src/lib.rs,Ad hoc serde_json::json! payload appears,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0364,AIDENS-HA-20260508-0364,P30-07,P2,Medium,DYNAMIC-JSON,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-cli/src/lib.rs,Ad hoc serde_json::json! payload appears,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0365,AIDENS-HA-20260508-0365,P30-07,P2,Medium,DYNAMIC-JSON,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-cli/src/lib.rs,Dynamic serde_json::Value appears in contract/runtime path,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0366,AIDENS-HA-20260508-0366,P30-07,P2,Medium,DYNAMIC-JSON,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-cli/src/lib.rs,Dynamic serde_json::Value appears in contract/runtime path,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0367,AIDENS-HA-20260508-0367,P30-07,P2,Medium,DYNAMIC-JSON,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-cli/src/lib.rs,Ad hoc serde_json::json! payload appears,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0368,AIDENS-HA-20260508-0368,P30-07,P2,Medium,DYNAMIC-JSON,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-cli/src/lib.rs,Dynamic serde_json::Value appears in contract/runtime path,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0369,AIDENS-HA-20260508-0369,P30-07,P2,Medium,DYNAMIC-JSON,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-cli/src/lib.rs,Dynamic serde_json::Value appears in contract/runtime path,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0370,AIDENS-HA-20260508-0370,P30-07,P2,Medium,DYNAMIC-JSON,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-cli/src/lib.rs,Ad hoc serde_json::json! payload appears,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0371,AIDENS-HA-20260508-0371,P30-07,P2,Medium,DYNAMIC-JSON,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-cli/src/lib.rs,Ad hoc serde_json::json! payload appears,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0372,AIDENS-HA-20260508-0372,P30-07,P2,Medium,DYNAMIC-JSON,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-cli/src/lib.rs,Ad hoc serde_json::json! payload appears,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0373,AIDENS-HA-20260508-0373,P30-07,P2,Medium,DYNAMIC-JSON,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-cli/src/lib.rs,Ad hoc serde_json::json! payload appears,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0374,AIDENS-HA-20260508-0374,P30-07,P2,Medium,DYNAMIC-JSON,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-cli/src/lib.rs,Ad hoc serde_json::json! payload appears,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0375,AIDENS-HA-20260508-0375,P30-07,P2,Medium,DYNAMIC-JSON,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-cli/src/lib.rs,Ad hoc serde_json::json! payload appears,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0376,AIDENS-HA-20260508-0376,P30-07,P2,Medium,DYNAMIC-JSON,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-cli/src/lib.rs,Ad hoc serde_json::json! payload appears,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0377,AIDENS-HA-20260508-0377,P30-07,P2,Medium,DYNAMIC-JSON,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-cli/src/lib.rs,Ad hoc serde_json::json! payload appears,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0378,AIDENS-HA-20260508-0378,P30-07,P2,Medium,DYNAMIC-JSON,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-cli/src/lib.rs,Ad hoc serde_json::json! payload appears,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0379,AIDENS-HA-20260508-0379,P30-07,P2,Medium,DYNAMIC-JSON,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-cli/src/lib.rs,Dynamic serde_json::Value appears in contract/runtime path,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0380,AIDENS-HA-20260508-0380,P30-07,P2,Medium,DYNAMIC-JSON,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-cli/src/lib.rs,Dynamic serde_json::Value appears in contract/runtime path,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0381,AIDENS-HA-20260508-0381,P30-07,P2,Medium,DYNAMIC-JSON,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-cli/src/lib.rs,Ad hoc serde_json::json! payload appears,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0382,AIDENS-HA-20260508-0382,P30-07,P2,Medium,DYNAMIC-JSON,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-cli/src/lib.rs,Ad hoc serde_json::json! payload appears,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0383,AIDENS-HA-20260508-0383,P30-07,P2,Medium,DYNAMIC-JSON,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-cli/src/lib.rs,Ad hoc serde_json::json! payload appears,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0384,AIDENS-HA-20260508-0384,P30-07,P2,Medium,DYNAMIC-JSON,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-cli/src/lib.rs,Ad hoc serde_json::json! payload appears,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0385,AIDENS-HA-20260508-0385,P30-07,P2,Medium,DYNAMIC-JSON,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-cli/src/lib.rs,Ad hoc serde_json::json! payload appears,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0386,AIDENS-HA-20260508-0386,P30-07,P2,Medium,DYNAMIC-JSON,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-cli/src/lib.rs,Ad hoc serde_json::json! payload appears,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0387,AIDENS-HA-20260508-0387,P30-07,P2,Medium,DYNAMIC-JSON,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-cli/src/lib.rs,Ad hoc serde_json::json! payload appears,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0388,AIDENS-HA-20260508-0388,P30-07,P2,Medium,LINT-SUPPRESSION,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-contracts/src/agent_bundle.rs,Lint allow attribute weakens enforcement surface,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0389,AIDENS-HA-20260508-0389,P30-07,P2,Medium,LINT-SUPPRESSION,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-contracts/src/agent_bundle.rs,Lint allow attribute weakens enforcement surface,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0390,AIDENS-HA-20260508-0390,P30-07,P2,Medium,LINT-SUPPRESSION,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-contracts/src/operator.rs,Lint allow attribute weakens enforcement surface,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0391,AIDENS-HA-20260508-0391,P30-07,P2,Medium,LINT-SUPPRESSION,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-contracts/src/reserved_v11.rs,Lint allow attribute weakens enforcement surface,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
