ID,Severity,Confidence,Origin,Category,V11_Gate,Primary_Path_or_Surface,Finding,Risk,Evidence,Required_Action,Acceptance_Gate,Suggested_Phase,Status,Notes
AHD-0737,High,High-confidence hardening risk,Current deep static audit,Artifact lifecycle & operator effect system,v11A Artifact Lifecycle / Operator Effects,crates/aidens-contracts/src/operator.rs,Operator contracts must block effects absent from the declared effect set.,Risk that material transitions lack lifecycle receipts or effect enforcement.,local scan: artifact/operator contracts exist but effect enforcement fixtures incomplete,Enforce OperatorContract effect sets and artifact lifecycle transition receipts for all material paths.,Enforce OperatorContract effect sets and artifact lifecycle transition receipts for all material paths.,Phase 12 artifact lifecycle/effect enforcement,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0738,Medium,Conformance/test gap,Current deep static audit,Artifact lifecycle & operator effect system,v11A Artifact Lifecycle / Operator Effects,crates/aidens-runner/src/lib.rs,Output manifests are not proven mandatory for every material operation.,Risk that material transitions lack lifecycle receipts or effect enforcement.,v11A requires material operations as typed receipt-bearing transitions,Enforce OperatorContract effect sets and artifact lifecycle transition receipts for all material paths.,Enforce OperatorContract effect sets and artifact lifecycle transition receipts for all material paths.,Phase 12 artifact lifecycle/effect enforcement,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0739,Critical,Conformance/test gap,Current deep static audit,Artifact lifecycle & operator effect system,v11A Artifact Lifecycle / Operator Effects,crates/aidens-contracts/src/artifact.rs,Input manifests need missing/opaque-ref semantics with degradation records.,Risk that material transitions lack lifecycle receipts or effect enforcement.,local scan: artifact/operator contracts exist but effect enforcement fixtures incomplete,Enforce OperatorContract effect sets and artifact lifecycle transition receipts for all material paths.,Enforce OperatorContract effect sets and artifact lifecycle transition receipts for all material paths.,Phase 12 artifact lifecycle/effect enforcement,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0740,High,High-confidence hardening risk,Current deep static audit,Artifact lifecycle & operator effect system,v11A Artifact Lifecycle / Operator Effects,crates/aidens-contracts/src/operator.rs,"Promotion eligibility rules need executable enforcement, not only contract fields.",Risk that material transitions lack lifecycle receipts or effect enforcement.,v11A requires material operations as typed receipt-bearing transitions,Enforce OperatorContract effect sets and artifact lifecycle transition receipts for all material paths.,Enforce OperatorContract effect sets and artifact lifecycle transition receipts for all material paths.,Phase 12 artifact lifecycle/effect enforcement,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0741,Medium,Conformance/test gap,Current deep static audit,Artifact lifecycle & operator effect system,v11A Artifact Lifecycle / Operator Effects,crates/aidens-runner/src/lib.rs,Effect system needs hostile tests for undeclared write/repair/subtraction/promotion effects.,Risk that material transitions lack lifecycle receipts or effect enforcement.,local scan: artifact/operator contracts exist but effect enforcement fixtures incomplete,Enforce OperatorContract effect sets and artifact lifecycle transition receipts for all material paths.,Enforce OperatorContract effect sets and artifact lifecycle transition receipts for all material paths.,Phase 12 artifact lifecycle/effect enforcement,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0742,Critical,Conformance/test gap,Current deep static audit,Artifact lifecycle & operator effect system,v11A Artifact Lifecycle / Operator Effects,crates/aidens-contracts/src/artifact.rs,"Lifecycle state transitions need previous/new state, actor, time, and backpointers.",Risk that material transitions lack lifecycle receipts or effect enforcement.,v11A requires material operations as typed receipt-bearing transitions,Enforce OperatorContract effect sets and artifact lifecycle transition receipts for all material paths.,Enforce OperatorContract effect sets and artifact lifecycle transition receipts for all material paths.,Phase 12 artifact lifecycle/effect enforcement,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0743,High,High-confidence hardening risk,Current deep static audit,Artifact lifecycle & operator effect system,v11A Artifact Lifecycle / Operator Effects,crates/aidens-contracts/src/operator.rs,Artifact retirement/subtraction must preserve historical query semantics.,Risk that material transitions lack lifecycle receipts or effect enforcement.,local scan: artifact/operator contracts exist but effect enforcement fixtures incomplete,Enforce OperatorContract effect sets and artifact lifecycle transition receipts for all material paths.,Enforce OperatorContract effect sets and artifact lifecycle transition receipts for all material paths.,Phase 12 artifact lifecycle/effect enforcement,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0744,Medium,Conformance/test gap,Current deep static audit,Artifact lifecycle & operator effect system,v11A Artifact Lifecycle / Operator Effects,crates/aidens-runner/src/lib.rs,Operator failure taxonomy should be finite and release-gated.,Risk that material transitions lack lifecycle receipts or effect enforcement.,v11A requires material operations as typed receipt-bearing transitions,Enforce OperatorContract effect sets and artifact lifecycle transition receipts for all material paths.,Enforce OperatorContract effect sets and artifact lifecycle transition receipts for all material paths.,Phase 12 artifact lifecycle/effect enforcement,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0745,Critical,Conformance/test gap,Current deep static audit,Artifact lifecycle & operator effect system,v11A Artifact Lifecycle / Operator Effects,crates/aidens-contracts/src/artifact.rs,"External admission, user agency, and future scheduling effects need explicit hooks even if reserved.",Risk that material transitions lack lifecycle receipts or effect enforcement.,local scan: artifact/operator contracts exist but effect enforcement fixtures incomplete,Enforce OperatorContract effect sets and artifact lifecycle transition receipts for all material paths.,Enforce OperatorContract effect sets and artifact lifecycle transition receipts for all material paths.,Phase 12 artifact lifecycle/effect enforcement,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0746,High,High-confidence hardening risk,Current deep static audit,Artifact lifecycle & operator effect system,v11A Artifact Lifecycle / Operator Effects,crates/aidens-contracts/src/operator.rs,Material artifact lifecycle transitions need explicit transition receipts for every path. Scope variant 2: apply to crates/aidens-contracts/src/operator.rs and adjacent caller/callee surfaces.,Risk that material transitions lack lifecycle receipts or effect enforcement.,v11A requires material operations as typed receipt-bearing transitions,Enforce OperatorContract effect sets and artifact lifecycle transition receipts for all material paths.,Enforce OperatorContract effect sets and artifact lifecycle transition receipts for all material paths.,Phase 12 artifact lifecycle/effect enforcement,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
