id,priority,severity,category,path,line,title,evidence,impact,break_test,recommended_fix,confidence
AIDENS-HA-20260508-0354,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-cli/src/lib.rs,1025,Ad hoc serde_json::json! payload appears,Ok(serde_json::to_string_pretty(&serde_json::json!({,Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0355,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-cli/src/lib.rs,1077,Ad hoc serde_json::json! payload appears,let report = serde_json::json!({,Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0356,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-cli/src/lib.rs,1147,Ad hoc serde_json::json! payload appears,"object_anchor: serde_json::json!(""canonical seam fixture imported""),",Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0357,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-cli/src/lib.rs,1155,Ad hoc serde_json::json! payload appears,metadata: Some(serde_json::json!({,Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0358,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-cli/src/lib.rs,1252,Ad hoc serde_json::json! payload appears,Ok(serde_json::to_string_pretty(&serde_json::json!({,Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0359,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-cli/src/lib.rs,1278,Ad hoc serde_json::json! payload appears,"serde_json::json!({ ""path"": path }),",Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0360,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-cli/src/lib.rs,1284,Ad hoc serde_json::json! payload appears,"serde_json::json!({ ""path"": path }),",Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0361,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-cli/src/lib.rs,1294,Ad hoc serde_json::json! payload appears,"serde_json::json!({ ""query"": query, ""path"": path }),",Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0362,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-cli/src/lib.rs,1304,Ad hoc serde_json::json! payload appears,"serde_json::json!({ ""summary"": summary, ""diff"": diff }),",Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0363,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-cli/src/lib.rs,1316,Ad hoc serde_json::json! payload appears,"serde_json::json!({ ""diff"": diff }),",Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0364,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-cli/src/lib.rs,1329,Ad hoc serde_json::json! payload appears,"serde_json::json!({ ""command"": command }),",Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0365,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-cli/src/lib.rs,1488,Dynamic serde_json::Value appears in contract/runtime path,fn json_arg(input: &str) -> Result<serde_json::Value> {,Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.","Prefer typed contracts; if dynamic boundary is necessary, attach schema and repair provenance.",Medium
AIDENS-HA-20260508-0366,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-cli/src/lib.rs,1497,Dynamic serde_json::Value appears in contract/runtime path,"input: serde_json::Value,",Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.","Prefer typed contracts; if dynamic boundary is necessary, attach schema and repair provenance.",Medium
AIDENS-HA-20260508-0367,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-cli/src/lib.rs,1503,Ad hoc serde_json::json! payload appears,Ok(serde_json::to_string_pretty(&serde_json::json!({,Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0368,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-cli/src/lib.rs,1512,Dynamic serde_json::Value appears in contract/runtime path,if let Ok(values) = serde_json::from_value::<Vec<serde_json::Value>>(value.clone()) {,Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.","Prefer typed contracts; if dynamic boundary is necessary, attach schema and repair provenance.",Medium
AIDENS-HA-20260508-0369,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-cli/src/lib.rs,1678,Dynamic serde_json::Value appears in contract/runtime path,.unwrap_or(serde_json::Value::Null) => {},Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.","Prefer typed contracts; if dynamic boundary is necessary, attach schema and repair provenance.",Medium
AIDENS-HA-20260508-0370,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-cli/src/lib.rs,1973,Ad hoc serde_json::json! payload appears,"serde_json::json!({ ""path"": ""."", ""max_entries"": 50 }),",Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0371,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-cli/src/lib.rs,1978,Ad hoc serde_json::json! payload appears,"serde_json::json!({ ""path"": read_path }),",Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0372,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-cli/src/lib.rs,1983,Ad hoc serde_json::json! payload appears,"serde_json::json!({ ""query"": search_query, ""path"": ""."" }),",Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0373,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-cli/src/lib.rs,1988,Ad hoc serde_json::json! payload appears,"serde_json::json!({ ""path"": ""."" }),",Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0374,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-cli/src/lib.rs,1993,Ad hoc serde_json::json! payload appears,serde_json::json!({,Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0375,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-cli/src/lib.rs,2001,Ad hoc serde_json::json! payload appears,"serde_json::json!({ ""diff"": diff.clone() }),",Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0376,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-cli/src/lib.rs,2006,Ad hoc serde_json::json! payload appears,"serde_json::json!({ ""command"": [""cargo"", ""check"", ""--workspace""] }),",Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0377,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-cli/src/lib.rs,2035,Ad hoc serde_json::json! payload appears,let report = serde_json::json!({,Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0378,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-cli/src/lib.rs,2790,Ad hoc serde_json::json! payload appears,serde_json::json!({,Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0379,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-cli/src/lib.rs,2806,Dynamic serde_json::Value appears in contract/runtime path,"support_tiers: serde_json::Value,",Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.","Prefer typed contracts; if dynamic boundary is necessary, attach schema and repair provenance.",Medium
AIDENS-HA-20260508-0380,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-cli/src/lib.rs,48,Dynamic serde_json::Value appears in contract/runtime path,use serde_json::Value;,Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.","Prefer typed contracts; if dynamic boundary is necessary, attach schema and repair provenance.",Medium
AIDENS-HA-20260508-0381,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-cli/src/lib.rs,778,Ad hoc serde_json::json! payload appears,Ok(serde_json::to_string_pretty(&serde_json::json!({,Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
